Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,HomeTeamLP,AwayTeamLP,MW
20/09/14,Swansea,Southampton,0.0,1.0,A,4.0,4.0,4.0,4.0,9,7,L,W,W,W,M,W,W,D,L,M,12.0,6.0,5
20/09/14,West Ham,Liverpool,3.0,1.0,H,5.0,4.0,5.0,4.0,4,6,D,L,W,L,M,L,W,L,W,M,7.0,8.0,5
21/09/14,Everton,Crystal Palace,2.0,3.0,A,13.0,4.0,13.0,4.0,5,2,W,L,D,D,M,D,D,L,L,M,11.0,15.0,5
21/09/14,Leicester,Man United,5.0,3.0,H,6.0,7.0,6.0,7.0,5,5,W,D,L,D,M,W,D,D,L,M,1.0,5.0,5
21/09/14,Man City,Chelsea,1.0,1.0,D,5.0,8.0,5.0,8.0,7,12,D,L,W,W,M,W,W,W,W,M,4.0,10.0,5
21/09/14,Tottenham,West Brom,0.0,1.0,A,7.0,6.0,7.0,6.0,7,2,D,L,W,W,M,L,L,D,D,M,3.0,14.0,5
27/09/14,Arsenal,Tottenham,1.0,1.0,D,8.0,7.0,8.0,7.0,9,7,W,D,D,D,W,L,D,L,W,W,2.0,3.0,6
27/09/14,Chelsea,Aston Villa,3.0,0.0,H,11.0,3.0,11.0,3.0,13,10,D,W,W,W,W,L,W,W,D,W,10.0,20.0,6
27/09/14,Crystal Palace,Leicester,2.0,0.0,H,6.0,11.0,6.0,11.0,5,8,W,D,D,L,L,W,W,D,L,D,15.0,1.0,6
27/09/14,Hull,Man City,2.0,4.0,A,8.0,6.0,8.0,6.0,6,8,D,D,L,D,W,D,D,L,W,W,18.0,4.0,6
27/09/14,Liverpool,Everton,1.0,1.0,D,5.0,15.0,5.0,15.0,6,5,L,L,W,L,W,L,W,L,D,D,8.0,11.0,6
27/09/14,Man United,West Ham,2.0,1.0,H,9.0,8.0,9.0,8.0,5,7,L,W,D,D,L,W,D,L,W,L,5.0,7.0,6
27/09/14,Southampton,QPR,2.0,1.0,H,6.0,4.0,6.0,4.0,10,4,W,W,W,D,L,D,L,W,L,L,6.0,18.0,6
27/09/14,Sunderland,Swansea,0.0,0.0,D,6.0,4.0,6.0,4.0,4,9,D,D,L,D,D,L,L,W,W,W,17.0,12.0,6
28/09/14,West Brom,Burnley,4.0,0.0,H,10.0,4.0,10.0,4.0,5,3,W,L,L,D,D,D,D,D,L,L,14.0,18.0,6
29/09/14,Stoke,Newcastle,1.0,0.0,H,3.0,10.0,3.0,10.0,5,3,D,L,W,D,L,D,L,D,D,L,9.0,18.0,6
04/10/14,Aston Villa,Man City,0.0,2.0,A,6.0,7.0,6.0,7.0,10,11,L,L,W,W,D,W,D,D,L,W,20.0,4.0,7
04/10/14,Hull,Crystal Palace,2.0,0.0,H,12.0,6.0,12.0,6.0,6,8,L,D,D,L,D,W,W,D,D,L,18.0,15.0,7
04/10/14,Leicester,Burnley,2.0,2.0,D,14.0,4.0,14.0,4.0,8,3,L,W,W,D,L,L,D,D,D,L,1.0,18.0,7
04/10/14,Liverpool,West Brom,2.0,1.0,H,6.0,10.0,6.0,10.0,7,8,D,L,L,W,L,W,W,L,L,D,8.0,14.0,7
04/10/14,Sunderland,Stoke,3.0,1.0,H,6.0,3.0,6.0,3.0,5,8,D,D,D,L,D,W,D,L,W,D,17.0,9.0,7
04/10/14,Swansea,Newcastle,2.0,2.0,D,5.0,12.0,5.0,12.0,10,3,D,L,L,W,W,L,D,L,D,D,12.0,18.0,7
05/10/14,Chelsea,Arsenal,2.0,0.0,H,11.0,9.0,11.0,9.0,16,10,W,D,W,W,W,D,W,D,D,D,10.0,2.0,7
05/10/14,Man United,Everton,2.0,1.0,H,10.0,18.0,10.0,18.0,8,6,W,L,W,D,D,D,L,W,L,D,5.0,11.0,7
05/10/14,Tottenham,Southampton,1.0,0.0,H,8.0,7.0,8.0,7.0,8,13,D,L,D,L,W,W,W,W,W,D,3.0,6.0,7
05/10/14,West Ham,QPR,2.0,0.0,H,9.0,6.0,9.0,6.0,7,4,L,W,D,L,W,L,D,L,W,L,7.0,18.0,7
18/10/14,Arsenal,Hull,2.0,2.0,D,11.0,14.0,11.0,14.0,10,9,L,D,W,D,D,W,L,D,D,L,2.0,18.0,8
18/10/14,Burnley,West Ham,1.0,3.0,A,5.0,11.0,5.0,11.0,4,10,D,L,D,D,D,W,L,W,D,L,18.0,7.0,8
18/10/14,Crystal Palace,Chelsea,1.0,2.0,A,7.0,13.0,7.0,13.0,8,19,L,W,W,D,D,W,W,D,W,W,15.0,10.0,8
18/10/14,Everton,Aston Villa,3.0,0.0,H,21.0,6.0,21.0,6.0,6,10,L,D,L,W,L,L,L,L,W,W,11.0,20.0,8
18/10/14,Man City,Tottenham,4.0,1.0,H,11.0,9.0,11.0,9.0,14,11,W,W,D,D,L,W,D,L,D,L,4.0,3.0,8
18/10/14,Newcastle,Leicester,1.0,0.0,H,13.0,16.0,13.0,16.0,4,9,D,L,D,L,D,D,L,W,W,D,18.0,1.0,8
18/10/14,Southampton,Sunderland,8.0,0.0,H,15.0,9.0,15.0,9.0,13,8,L,W,W,W,W,W,D,D,D,L,6.0,17.0,8
19/10/14,QPR,Liverpool,2.0,3.0,A,8.0,8.0,8.0,8.0,4,10,L,L,D,L,W,W,D,L,L,W,18.0,8.0,8
19/10/14,Stoke,Swansea,2.0,1.0,H,5.0,7.0,5.0,7.0,8,11,L,W,D,L,W,D,D,L,L,W,9.0,12.0,8
20/10/14,West Brom,Man United,2.0,2.0,D,12.0,12.0,12.0,12.0,8,11,L,W,W,L,L,W,W,L,W,D,14.0,5.0,8
25/10/14,Liverpool,Hull,0.0,0.0,D,9.0,14.0,9.0,14.0,13,10,W,W,D,L,L,D,W,L,D,D,8.0,18.0,9
25/10/14,Southampton,Stoke,1.0,0.0,H,15.0,6.0,15.0,6.0,16,11,W,L,W,W,W,W,L,W,D,L,6.0,9.0,9
25/10/14,Sunderland,Arsenal,0.0,2.0,A,10.0,13.0,10.0,13.0,8,11,L,W,D,D,D,D,L,D,W,D,17.0,2.0,9
25/10/14,Swansea,Leicester,2.0,0.0,H,9.0,18.0,9.0,18.0,11,9,L,D,D,L,L,L,D,L,W,W,12.0,1.0,9
25/10/14,West Brom,Crystal Palace,2.0,2.0,D,14.0,9.0,14.0,9.0,9,8,D,L,W,W,L,L,L,W,W,D,14.0,15.0,9
25/10/14,West Ham,Man City,2.0,1.0,H,11.0,12.0,11.0,12.0,13,17,W,W,L,W,D,W,W,W,D,D,7.0,4.0,9
26/10/14,Burnley,Everton,1.0,3.0,A,8.0,21.0,8.0,21.0,4,9,L,D,L,D,D,W,L,D,L,W,18.0,11.0,9
26/10/14,Man United,Chelsea,1.0,1.0,D,13.0,13.0,13.0,13.0,12,22,D,W,W,L,W,W,W,W,D,W,5.0,10.0,9
26/10/14,Tottenham,Newcastle,1.0,2.0,A,9.0,13.0,9.0,13.0,11,7,L,W,D,L,D,W,D,L,D,L,3.0,18.0,9
27/10/14,QPR,Aston Villa,2.0,0.0,H,11.0,8.0,11.0,8.0,4,10,L,L,L,D,L,L,L,L,L,W,18.0,20.0,9
01/11/14,Arsenal,Burnley,3.0,0.0,H,16.0,9.0,16.0,9.0,14,4,W,D,L,D,W,L,L,D,L,D,2.0,18.0,10
01/11/14,Chelsea,QPR,2.0,1.0,H,15.0,13.0,15.0,13.0,23,7,D,W,W,W,D,W,L,L,L,D,10.0,18.0,10
01/11/14,Everton,Swansea,0.0,0.0,D,21.0,11.0,21.0,11.0,12,14,W,W,L,D,L,W,L,D,D,L,11.0,12.0,10
01/11/14,Hull,Southampton,0.0,1.0,A,14.0,16.0,14.0,16.0,11,19,D,D,W,L,D,W,W,L,W,W,18.0,6.0,10
01/11/14,Leicester,West Brom,0.0,1.0,A,18.0,16.0,18.0,16.0,9,10,L,L,D,L,W,D,D,L,W,W,1.0,14.0,10
01/11/14,Newcastle,Liverpool,1.0,0.0,H,14.0,9.0,14.0,9.0,10,14,W,W,D,L,D,D,W,W,D,L,18.0,8.0,10
01/11/14,Stoke,West Ham,2.0,2.0,D,8.0,13.0,8.0,13.0,11,16,L,W,L,W,D,W,W,W,L,W,9.0,7.0,10
02/11/14,Aston Villa,Tottenham,1.0,2.0,A,9.0,10.0,9.0,10.0,10,11,L,L,L,L,L,L,L,W,D,L,20.0,3.0,10
02/11/14,Man City,Man United,1.0,0.0,H,13.0,14.0,13.0,14.0,17,13,L,W,W,W,D,D,D,W,W,L,4.0,5.0,10
03/11/14,Crystal Palace,Sunderland,1.0,3.0,A,10.0,10.0,10.0,10.0,9,8,D,L,L,W,W,L,L,W,D,D,15.0,17.0,10
08/11/14,Burnley,Hull,1.0,0.0,H,12.0,15.0,12.0,15.0,4,11,L,L,L,D,L,L,D,D,W,L,18.0,18.0,11
08/11/14,Liverpool,Chelsea,1.0,2.0,A,9.0,16.0,9.0,16.0,14,26,L,D,W,W,D,W,D,W,W,W,8.0,10.0,11
08/11/14,Man United,Crystal Palace,1.0,0.0,H,15.0,13.0,15.0,13.0,13,9,L,D,D,W,W,L,D,L,L,W,5.0,15.0,11
08/11/14,QPR,Man City,2.0,2.0,D,13.0,13.0,13.0,13.0,7,20,L,W,L,L,L,W,L,W,W,W,18.0,4.0,11
08/11/14,Southampton,Leicester,2.0,0.0,H,16.0,19.0,16.0,19.0,22,9,W,W,W,L,W,L,L,L,D,L,6.0,1.0,11
08/11/14,West Ham,Aston Villa,0.0,0.0,D,14.0,11.0,14.0,11.0,17,10,D,W,W,W,L,L,L,L,L,L,7.0,20.0,11
09/11/14,Sunderland,Everton,1.0,1.0,D,12.0,21.0,12.0,21.0,11,13,W,L,L,W,D,D,W,W,L,D,17.0,11.0,11
09/11/14,Swansea,Arsenal,2.0,1.0,H,11.0,16.0,11.0,16.0,15,17,D,W,L,D,D,W,W,D,L,D,12.0,2.0,11
09/11/14,Tottenham,Stoke,1.0,2.0,A,12.0,10.0,12.0,10.0,14,12,W,L,L,W,D,D,L,W,L,W,3.0,9.0,11
09/11/14,West Brom,Newcastle,0.0,2.0,A,18.0,14.0,18.0,14.0,13,13,W,D,D,L,W,W,W,W,D,L,14.0,18.0,11
22/11/14,Arsenal,Man United,1.0,2.0,A,17.0,16.0,17.0,16.0,17,16,L,W,W,D,L,W,L,D,D,W,2.0,5.0,12
22/11/14,Chelsea,West Brom,2.0,0.0,H,18.0,18.0,18.0,18.0,29,13,W,W,D,W,W,L,W,D,D,L,10.0,14.0,12
22/11/14,Everton,West Ham,2.0,1.0,H,23.0,14.0,23.0,14.0,14,18,D,D,W,W,L,D,D,W,W,W,11.0,7.0,12
22/11/14,Leicester,Sunderland,0.0,0.0,D,19.0,13.0,19.0,13.0,9,12,L,L,L,L,D,D,W,L,L,W,1.0,17.0,12
22/11/14,Man City,Swansea,2.0,1.0,H,15.0,13.0,15.0,13.0,21,18,D,W,L,W,W,W,D,W,L,D,4.0,12.0,12
22/11/14,Newcastle,QPR,1.0,0.0,H,15.0,15.0,15.0,15.0,16,8,W,W,W,W,D,D,L,W,L,L,18.0,18.0,12
22/11/14,Stoke,Burnley,1.0,2.0,A,11.0,13.0,11.0,13.0,15,7,W,D,L,W,L,W,L,L,L,D,9.0,18.0,12
23/11/14,Crystal Palace,Liverpool,3.0,1.0,H,16.0,10.0,16.0,10.0,9,14,L,L,D,L,L,L,L,D,W,W,15.0,8.0,12
23/11/14,Hull,Tottenham,1.0,2.0,A,16.0,13.0,16.0,13.0,11,14,L,L,D,D,W,L,W,L,L,W,18.0,3.0,12
24/11/14,Aston Villa,Southampton,1.0,1.0,D,12.0,18.0,12.0,18.0,11,25,D,L,L,L,L,W,W,W,W,L,20.0,6.0,12
29/11/14,Burnley,Aston Villa,1.0,1.0,D,13.0,13.0,13.0,13.0,10,12,W,W,L,L,L,D,D,L,L,L,18.0,20.0,13
29/11/14,Liverpool,Stoke,1.0,0.0,H,12.0,13.0,12.0,13.0,14,15,L,L,L,D,W,L,W,D,L,W,8.0,9.0,13
29/11/14,Man United,Hull,3.0,0.0,H,16.0,18.0,16.0,18.0,19,11,W,W,L,D,D,L,L,L,D,D,5.0,18.0,13
29/11/14,QPR,Leicester,3.0,2.0,H,17.0,19.0,17.0,19.0,8,10,L,D,L,W,L,D,L,L,L,L,18.0,1.0,13
29/11/14,Sunderland,Chelsea,0.0,0.0,D,14.0,18.0,14.0,18.0,13,32,D,D,W,L,L,W,W,W,D,W,17.0,10.0,13
29/11/14,Swansea,Crystal Palace,1.0,1.0,D,14.0,17.0,14.0,17.0,18,12,L,W,D,W,L,W,L,L,D,L,12.0,15.0,13
29/11/14,West Brom,Arsenal,0.0,1.0,A,20.0,19.0,20.0,19.0,13,17,L,L,W,D,D,L,L,W,W,D,14.0,2.0,13
29/11/14,West Ham,Newcastle,1.0,0.0,H,14.0,15.0,14.0,15.0,18,19,L,D,D,W,W,W,W,W,W,W,7.0,18.0,13
30/11/14,Southampton,Man City,0.0,3.0,A,18.0,16.0,18.0,16.0,26,24,D,W,W,W,W,W,D,W,L,W,6.0,4.0,13
30/11/14,Tottenham,Everton,2.0,1.0,H,15.0,24.0,15.0,24.0,17,17,W,L,W,L,L,W,D,D,W,W,3.0,11.0,13
02/12/14,Burnley,Newcastle,1.0,1.0,D,14.0,17.0,14.0,17.0,11,19,D,W,W,L,L,L,W,W,W,W,18.0,18.0,14
02/12/14,Crystal Palace,Aston Villa,0.0,1.0,A,17.0,15.0,17.0,15.0,13,13,D,W,L,L,D,D,D,D,L,L,15.0,20.0,14
02/12/14,Leicester,Liverpool,1.0,3.0,A,20.0,13.0,20.0,13.0,10,17,L,D,L,L,L,W,L,L,L,D,1.0,8.0,14
02/12/14,Man United,Stoke,2.0,1.0,H,19.0,16.0,19.0,16.0,22,15,W,W,W,L,D,L,L,W,D,L,5.0,9.0,14
02/12/14,Swansea,QPR,2.0,0.0,H,15.0,20.0,15.0,20.0,19,11,D,L,W,D,W,W,L,D,L,W,12.0,18.0,14
02/12/14,West Brom,West Ham,1.0,2.0,A,20.0,15.0,20.0,15.0,13,21,L,L,L,W,D,W,L,D,D,W,14.0,7.0,14
03/12/14,Arsenal,Southampton,1.0,0.0,H,20.0,18.0,20.0,18.0,20,26,W,L,L,W,W,L,D,W,W,W,2.0,6.0,14
03/12/14,Chelsea,Tottenham,3.0,0.0,H,21.0,17.0,21.0,17.0,33,20,D,W,W,W,D,W,W,L,W,L,10.0,3.0,14
03/12/14,Everton,Hull,1.0,1.0,D,25.0,18.0,25.0,18.0,17,11,L,W,D,D,W,L,L,L,L,D,11.0,18.0,14
03/12/14,Sunderland,Man City,1.0,4.0,A,14.0,17.0,14.0,17.0,14,27,D,D,D,W,L,W,W,D,W,L,17.0,4.0,14
06/12/14,Hull,West Brom,0.0,0.0,D,18.0,21.0,18.0,21.0,12,13,D,L,L,L,L,L,L,L,L,W,18.0,14.0,15
06/12/14,Liverpool,Sunderland,0.0,0.0,D,13.0,14.0,13.0,14.0,20,14,W,W,L,L,L,L,D,D,D,W,8.0,17.0,15
06/12/14,Man City,Everton,1.0,0.0,H,17.0,26.0,17.0,26.0,30,18,W,W,W,D,W,D,L,W,D,D,4.0,11.0,15
06/12/14,Newcastle,Chelsea,2.0,1.0,H,18.0,21.0,18.0,21.0,20,36,D,L,W,W,W,W,D,W,W,W,18.0,10.0,15
06/12/14,QPR,Burnley,2.0,0.0,H,22.0,15.0,22.0,15.0,11,12,L,W,L,D,L,D,D,W,W,L,18.0,18.0,15
06/12/14,Stoke,Arsenal,3.0,2.0,H,18.0,20.0,18.0,20.0,15,23,L,L,L,W,D,W,W,L,L,W,9.0,2.0,15
06/12/14,Tottenham,Crystal Palace,0.0,0.0,D,18.0,18.0,18.0,18.0,20,13,L,W,W,L,W,L,D,W,L,L,3.0,15.0,15
07/12/14,Aston Villa,Leicester,2.0,1.0,H,16.0,23.0,16.0,23.0,16,10,W,D,D,D,L,L,L,D,L,L,20.0,1.0,15
07/12/14,West Ham,Swansea,3.0,1.0,H,15.0,16.0,15.0,16.0,24,22,W,W,L,D,D,W,D,L,W,D,7.0,12.0,15
08/12/14,Southampton,Man United,1.0,2.0,A,21.0,19.0,21.0,19.0,26,25,L,L,D,W,W,W,W,W,W,L,6.0,5.0,15
13/12/14,Arsenal,Newcastle,4.0,1.0,H,24.0,18.0,24.0,18.0,23,23,L,W,W,L,L,W,D,L,W,W,2.0,18.0,16
13/12/14,Burnley,Southampton,1.0,0.0,H,16.0,22.0,16.0,22.0,12,26,L,D,D,W,W,L,L,L,D,W,18.0,6.0,16
13/12/14,Chelsea,Hull,2.0,0.0,H,23.0,18.0,23.0,18.0,36,13,L,W,D,W,W,D,D,L,L,L,10.0,18.0,16
13/12/14,Crystal Palace,Stoke,1.0,1.0,D,19.0,18.0,19.0,18.0,14,18,D,L,D,W,L,W,L,L,L,W,15.0,9.0,16
13/12/14,Leicester,Man City,0.0,1.0,A,23.0,20.0,23.0,20.0,10,33,L,L,L,D,L,W,W,W,W,D,1.0,4.0,16
13/12/14,Sunderland,West Ham,1.0,1.0,D,15.0,18.0,15.0,18.0,15,27,D,L,D,D,D,W,W,W,L,D,17.0,7.0,16
13/12/14,West Brom,Aston Villa,1.0,0.0,H,22.0,17.0,22.0,17.0,14,19,D,L,L,L,L,W,W,D,D,D,14.0,20.0,16
14/12/14,Man United,Liverpool,3.0,0.0,H,21.0,13.0,21.0,13.0,28,21,W,W,W,W,W,D,W,W,L,L,5.0,8.0,16
14/12/14,Swansea,Tottenham,1.0,2.0,A,18.0,18.0,18.0,18.0,22,21,L,W,D,L,W,D,L,W,W,L,12.0,3.0,16
15/12/14,Everton,QPR,3.0,1.0,H,29.0,24.0,29.0,24.0,18,14,L,D,L,W,D,W,L,W,L,D,11.0,18.0,16
20/12/14,Aston Villa,Man United,1.0,1.0,D,18.0,22.0,18.0,22.0,19,31,L,W,W,D,D,W,W,W,W,W,20.0,5.0,17
20/12/14,Hull,Swansea,0.0,1.0,A,19.0,18.0,19.0,18.0,13,22,L,D,D,L,L,L,L,W,D,L,18.0,12.0,17
20/12/14,Man City,Crystal Palace,3.0,0.0,H,20.0,20.0,20.0,20.0,36,15,W,W,W,W,W,D,D,L,D,W,4.0,15.0,17
20/12/14,QPR,West Brom,3.0,2.0,H,24.0,24.0,24.0,24.0,14,17,L,W,L,W,L,W,D,L,L,L,18.0,14.0,17
20/12/14,Southampton,Everton,3.0,0.0,H,24.0,30.0,24.0,30.0,26,21,L,L,L,L,D,W,L,D,L,W,6.0,11.0,17
20/12/14,Tottenham,Burnley,2.0,1.0,H,18.0,17.0,18.0,17.0,24,15,W,D,L,W,W,W,L,D,D,W,3.0,18.0,17
20/12/14,West Ham,Leicester,2.0,0.0,H,19.0,24.0,19.0,24.0,28,10,D,W,W,W,L,L,L,L,L,D,7.0,1.0,17
21/12/14,Liverpool,Arsenal,2.0,2.0,D,13.0,25.0,13.0,25.0,21,26,L,D,W,W,L,W,L,W,W,L,8.0,2.0,17
21/12/14,Newcastle,Sunderland,0.0,1.0,A,19.0,19.0,19.0,19.0,23,16,L,W,D,L,W,D,D,L,D,D,18.0,17.0,17
22/12/14,Stoke,Chelsea,0.0,2.0,A,20.0,23.0,20.0,23.0,19,39,D,W,L,L,L,W,L,W,D,W,9.0,10.0,17
26/12/14,Arsenal,QPR,2.0,1.0,H,27.0,27.0,27.0,27.0,27,17,D,W,L,W,W,W,L,W,L,W,2.0,18.0,18
26/12/14,Burnley,Liverpool,0.0,1.0,A,18.0,15.0,18.0,15.0,15,22,L,W,L,D,D,D,L,D,W,W,18.0,8.0,18
26/12/14,Chelsea,West Ham,2.0,0.0,H,25.0,21.0,25.0,21.0,42,31,W,W,L,W,D,W,D,W,W,W,10.0,7.0,18
26/12/14,Crystal Palace,Southampton,1.0,3.0,A,21.0,27.0,21.0,27.0,15,29,L,D,D,L,D,W,L,L,L,L,15.0,6.0,18
26/12/14,Everton,Stoke,0.0,1.0,A,30.0,22.0,30.0,22.0,21,19,L,W,L,D,L,L,D,W,L,L,11.0,9.0,18
26/12/14,Leicester,Tottenham,1.0,2.0,A,25.0,20.0,25.0,20.0,10,27,L,L,L,L,L,W,W,D,L,W,1.0,3.0,18
26/12/14,Man United,Newcastle,3.0,1.0,H,25.0,22.0,25.0,22.0,32,23,D,W,W,W,W,L,L,W,D,L,5.0,18.0,18
26/12/14,Sunderland,Hull,1.0,3.0,A,20.0,19.0,20.0,19.0,19,13,W,D,D,L,D,L,L,D,D,L,17.0,18.0,18
26/12/14,Swansea,Aston Villa,1.0,0.0,H,19.0,18.0,19.0,18.0,25,20,W,L,L,W,D,D,L,W,W,D,12.0,20.0,18
26/12/14,West Brom,Man City,1.0,3.0,A,25.0,22.0,25.0,22.0,17,39,L,W,D,L,L,W,W,W,W,W,14.0,4.0,18
28/12/14,Aston Villa,Sunderland,0.0,0.0,D,18.0,21.0,18.0,21.0,20,19,L,D,L,W,W,L,W,D,D,L,20.0,17.0,19
28/12/14,Hull,Leicester,0.0,1.0,A,20.0,27.0,20.0,27.0,16,10,W,L,L,D,D,L,L,L,L,L,18.0,1.0,19
28/12/14,Man City,Burnley,2.0,2.0,D,24.0,18.0,24.0,18.0,42,15,W,W,W,W,W,L,L,W,L,D,4.0,18.0,19
28/12/14,Newcastle,Everton,3.0,2.0,H,24.0,31.0,24.0,31.0,23,21,L,L,L,W,D,L,L,W,L,D,18.0,11.0,19
28/12/14,QPR,Crystal Palace,0.0,0.0,D,29.0,24.0,29.0,24.0,17,15,L,W,L,W,L,L,L,D,D,L,18.0,15.0,19
28/12/14,Southampton,Chelsea,1.0,1.0,D,27.0,25.0,27.0,25.0,32,45,W,W,L,L,L,W,W,W,L,W,6.0,10.0,19
28/12/14,Stoke,West Brom,2.0,0.0,H,22.0,25.0,22.0,25.0,22,17,W,L,D,W,L,L,L,W,D,L,9.0,14.0,19
28/12/14,Tottenham,Man United,0.0,0.0,D,21.0,25.0,21.0,25.0,30,35,W,W,W,D,L,W,D,W,W,W,3.0,5.0,19
28/12/14,West Ham,Arsenal,1.0,2.0,A,21.0,28.0,21.0,28.0,31,30,L,W,D,W,W,W,D,W,L,W,7.0,2.0,19
29/12/14,Liverpool,Swansea,4.0,1.0,H,17.0,21.0,17.0,21.0,25,28,W,D,L,D,W,W,W,L,L,W,8.0,12.0,19
01/01/15,Aston Villa,Crystal Palace,0.0,0.0,D,18.0,26.0,18.0,26.0,21,16,D,L,D,L,W,D,L,L,D,D,20.0,15.0,20
01/01/15,Hull,Everton,2.0,0.0,H,22.0,32.0,22.0,32.0,16,21,L,W,L,L,D,L,L,L,W,L,18.0,11.0,20
01/01/15,Liverpool,Leicester,2.0,2.0,D,21.0,28.0,21.0,28.0,28,13,W,W,D,L,D,W,L,L,L,L,8.0,1.0,20
01/01/15,Man City,Sunderland,3.0,2.0,H,27.0,22.0,27.0,22.0,43,20,D,W,W,W,W,D,L,W,D,D,4.0,17.0,20
01/01/15,Newcastle,Burnley,3.0,3.0,D,27.0,18.0,27.0,18.0,26,16,W,L,L,L,W,D,L,L,W,L,18.0,18.0,20
01/01/15,QPR,Swansea,1.0,1.0,D,29.0,22.0,29.0,22.0,18,28,D,L,W,L,W,L,W,W,L,L,18.0,12.0,20
01/01/15,Southampton,Arsenal,2.0,0.0,H,28.0,31.0,28.0,31.0,33,33,D,W,W,L,L,W,W,D,W,L,6.0,2.0,20
01/01/15,Stoke,Man United,1.0,1.0,D,23.0,28.0,23.0,28.0,25,36,W,W,L,D,W,D,W,D,W,W,9.0,5.0,20
01/01/15,Tottenham,Chelsea,5.0,3.0,H,21.0,27.0,21.0,27.0,31,46,D,W,W,W,D,D,W,W,W,L,3.0,10.0,20
01/01/15,West Ham,West Brom,1.0,1.0,D,22.0,26.0,22.0,26.0,31,17,L,L,W,D,W,L,L,L,W,D,7.0,14.0,20
10/01/15,Burnley,QPR,2.0,1.0,H,19.0,29.0,19.0,29.0,17,19,D,D,L,L,W,D,D,L,W,L,18.0,18.0,21
10/01/15,Chelsea,Newcastle,2.0,0.0,H,27.0,30.0,27.0,30.0,46,27,L,D,W,W,W,D,W,L,L,L,10.0,18.0,21
10/01/15,Crystal Palace,Tottenham,2.0,1.0,H,27.0,21.0,27.0,21.0,17,34,D,D,L,L,D,W,D,W,W,W,15.0,3.0,21
10/01/15,Everton,Man City,1.0,1.0,D,33.0,29.0,33.0,29.0,21,46,L,L,L,L,W,W,D,W,W,W,11.0,4.0,21
10/01/15,Leicester,Aston Villa,1.0,0.0,H,28.0,18.0,28.0,18.0,14,22,D,W,L,L,L,D,D,L,D,L,1.0,20.0,21
10/01/15,Sunderland,Liverpool,0.0,1.0,A,25.0,22.0,25.0,22.0,20,29,L,D,L,W,D,D,W,W,D,L,17.0,8.0,21
10/01/15,Swansea,West Ham,1.0,1.0,D,22.0,24.0,22.0,24.0,29,32,D,L,W,W,L,D,L,L,W,D,12.0,7.0,21
10/01/15,West Brom,Hull,1.0,0.0,H,29.0,22.0,29.0,22.0,18,19,D,L,L,L,W,W,L,W,L,L,14.0,18.0,21
11/01/15,Arsenal,Stoke,3.0,0.0,H,31.0,24.0,31.0,24.0,33,26,L,W,W,D,W,D,W,W,L,D,2.0,9.0,21
11/01/15,Man United,Southampton,0.0,1.0,A,29.0,29.0,29.0,29.0,37,36,D,D,W,D,W,W,D,W,W,L,5.0,6.0,21
17/01/15,Aston Villa,Liverpool,0.0,2.0,A,18.0,24.0,18.0,24.0,22,32,L,D,D,L,D,W,D,W,W,D,20.0,8.0,22
17/01/15,Burnley,Crystal Palace,2.0,3.0,A,21.0,27.0,21.0,27.0,20,20,W,D,D,L,L,W,D,D,L,L,18.0,15.0,22
17/01/15,Leicester,Stoke,0.0,1.0,A,28.0,27.0,28.0,27.0,17,26,W,D,W,L,L,L,D,W,W,L,1.0,9.0,22
17/01/15,Newcastle,Southampton,1.0,2.0,A,31.0,31.0,31.0,31.0,27,39,L,D,W,L,L,W,W,D,W,W,18.0,6.0,22
17/01/15,QPR,Man United,0.0,2.0,A,30.0,29.0,30.0,29.0,19,37,L,D,D,L,W,L,D,D,W,D,18.0,5.0,22
17/01/15,Swansea,Chelsea,0.0,5.0,A,23.0,28.0,23.0,28.0,30,49,D,D,L,W,W,W,L,D,W,W,12.0,10.0,22
17/01/15,Tottenham,Sunderland,2.0,1.0,H,26.0,25.0,26.0,25.0,34,20,L,W,D,W,W,L,L,D,L,W,3.0,17.0,22
18/01/15,Man City,Arsenal,0.0,2.0,A,29.0,36.0,29.0,36.0,47,36,D,W,D,W,W,W,L,W,W,D,4.0,2.0,22
18/01/15,West Ham,Hull,3.0,0.0,H,25.0,22.0,25.0,22.0,33,19,D,D,L,L,W,L,W,L,W,L,7.0,18.0,22
19/01/15,Everton,West Brom,0.0,0.0,D,33.0,30.0,33.0,30.0,22,21,D,L,L,L,L,W,D,L,L,L,11.0,14.0,22
31/01/15,Chelsea,Man City,1.0,1.0,D,29.0,31.0,29.0,31.0,52,47,W,W,L,D,W,L,D,W,D,W,10.0,4.0,23
31/01/15,Crystal Palace,Everton,0.0,1.0,A,28.0,33.0,28.0,33.0,23,23,W,W,D,D,L,D,D,L,L,L,15.0,11.0,23
31/01/15,Hull,Newcastle,0.0,3.0,A,25.0,33.0,25.0,33.0,19,27,L,L,W,L,W,L,L,D,W,L,18.0,18.0,23
31/01/15,Liverpool,West Ham,2.0,0.0,H,26.0,26.0,26.0,26.0,35,36,W,W,D,W,W,W,D,D,L,L,8.0,7.0,23
31/01/15,Man United,Leicester,3.0,1.0,H,30.0,29.0,30.0,29.0,40,17,W,L,D,D,W,L,W,D,W,L,5.0,1.0,23
