FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,DiffLP
NH,0.05263157894736842,0.013513513513513514,0.05263157894736842,0.013513513513513514,1.0,0.3333333333333333,W,L,M,M,M,D,L,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.6666666666666666,0.6666666666666666,5.0
NH,0.05263157894736842,0.02702702702702703,0.05263157894736842,0.02702702702702703,0.0,1.3333333333333333,L,L,M,M,M,W,D,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,-1.3333333333333333,-1.3333333333333333,5.0
NH,0.039473684210526314,0.013513513513513514,0.039473684210526314,0.013513513513513514,1.0,0.0,L,W,M,M,M,L,L,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,2.0
NH,0.05263157894736842,0.04054054054054054,0.05263157894736842,0.04054054054054054,1.3333333333333333,2.0,W,D,M,M,M,W,W,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,-0.6666666666666666,-0.6666666666666666,4.0
NH,0.0,0.04054054054054054,0.0,0.04054054054054054,0.6666666666666666,0.3333333333333333,D,D,M,M,M,L,D,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.3333333333333333,0.3333333333333333,9.0
NH,0.039473684210526314,0.05405405405405406,0.039473684210526314,0.05405405405405406,0.3333333333333333,0.3333333333333333,D,L,M,M,M,L,D,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9.0
NH,0.02631578947368421,0.013513513513513514,0.02631578947368421,0.013513513513513514,1.0,2.0,W,L,M,M,M,W,W,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,-1.0,1.0
NH,0.039473684210526314,0.06756756756756757,0.039473684210526314,0.06756756756756757,0.75,0.25,L,L,W,M,M,D,L,L,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,-2.0
NH,0.02631578947368421,0.0945945945945946,0.02631578947368421,0.0945945945945946,0.75,1.75,W,L,L,M,M,D,W,W,M,M,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,-1.0,-3.0
NH,0.06578947368421052,0.06756756756756757,0.06578947368421052,0.06756756756756757,1.0,1.5,W,L,D,M,M,W,L,W,M,M,0,0,0,0,0,0,0,0,0.0,0.0,-0.5,-0.5,-17.0
NH,0.013157894736842105,0.08108108108108109,0.013157894736842105,0.08108108108108109,1.75,0.75,D,W,W,M,M,L,L,W,M,M,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,-7.0
H,0.06578947368421052,0.0,0.06578947368421052,0.0,2.25,0.75,W,W,W,M,M,D,D,D,M,M,0,0,0,0,0,0,0,0,0.0,0.0,1.5,1.5,-14.0
NH,0.05263157894736842,0.02702702702702703,0.05263157894736842,0.02702702702702703,0.5,1.0,D,L,D,M,M,D,W,L,M,M,0,0,0,0,0,0,0,0,0.0,0.0,-0.5,-0.5,13.0
NH,0.013157894736842105,0.06756756756756757,0.013157894736842105,0.06756756756756757,0.5,0.25,D,D,L,M,M,L,D,L,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.25,0.25,3.0
NH,0.05263157894736842,0.05405405405405406,0.05263157894736842,0.05405405405405406,0.5,1.0,D,D,L,M,M,L,W,D,M,M,0,0,0,0,0,0,0,0,0.0,0.0,-0.5,-0.5,-5.0
H,0.07894736842105263,0.06756756756756757,0.07894736842105263,0.06756756756756757,0.5,1.0,D,L,D,M,M,D,W,L,M,M,0,0,0,0,0,0,0,0,0.0,0.0,-0.5,-0.5,-10.0
H,0.05263157894736842,0.013513513513513514,0.05263157894736842,0.013513513513513514,1.25,1.75,D,W,D,M,M,D,W,W,M,M,0,0,0,0,0,0,0,0,0.0,0.0,-0.5,-0.5,9.0
H,0.02631578947368421,0.02702702702702703,0.02631578947368421,0.02702702702702703,1.4,0.4,W,D,W,L,M,L,D,D,L,M,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,-8.0
NH,0.07894736842105263,0.06756756756756757,0.07894736842105263,0.06756756756756757,1.8,2.4,W,W,L,W,M,W,W,W,W,M,0,0,0,0,0,0,0,0,0.0,0.0,-0.6,-0.6,15.0
H,0.07894736842105263,0.0945945945945946,0.07894736842105263,0.0945945945945946,1.0,0.8,D,L,W,D,M,L,W,L,D,M,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,6.0
H,0.013157894736842105,0.05405405405405406,0.013157894736842105,0.05405405405405406,1.4,1.4,L,D,W,W,M,L,D,W,W,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0
H,0.07894736842105263,0.04054054054054054,0.07894736842105263,0.04054054054054054,0.8,0.8,L,D,W,L,M,D,W,L,L,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9.0
H,0.0,0.06756756756756757,0.0,0.06756756756756757,0.6,1.6,L,D,D,D,M,W,D,W,D,M,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,-1.0,2.0
NH,0.10526315789473684,0.08108108108108109,0.10526315789473684,0.08108108108108109,0.8,1.0,W,L,D,L,M,W,D,L,D,M,0,0,0,0,0,0,0,0,0.0,0.0,-0.2,-0.2,2.0
H,0.10526315789473684,0.06756756756756757,0.10526315789473684,0.06756756756756757,1.6,0.8,D,D,W,W,M,D,L,L,W,M,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.8,-6.0
NH,0.07894736842105263,0.05405405405405406,0.07894736842105263,0.05405405405405406,0.4,0.6,D,D,L,L,M,D,D,D,L,M,0,0,0,0,0,0,0,0,0.0,0.0,-0.2,-0.2,18.0
H,0.13157894736842105,0.06756756756756757,0.13157894736842105,0.06756756756756757,1.2,0.4,W,L,L,W,M,L,D,L,D,M,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.8,-7.0
NH,0.06578947368421052,0.10810810810810811,0.06578947368421052,0.10810810810810811,0.6666666666666666,0.8333333333333334,L,D,L,L,W,D,W,L,D,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.16666666666666666,-0.16666666666666666,8.0
H,0.06578947368421052,0.08108108108108109,0.06578947368421052,0.08108108108108109,0.6666666666666666,0.3333333333333333,L,D,W,L,L,L,D,D,L,L,0,0,0,0,0,0,0,0,0.0,0.0,0.3333333333333333,0.3333333333333333,-11.0
H,0.11842105263157894,0.05405405405405406,0.11842105263157894,0.05405405405405406,0.6666666666666666,1.6666666666666667,L,L,W,L,D,W,W,D,W,L,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,-1.0,-4.0
NH,0.07894736842105263,0.16216216216216217,0.07894736842105263,0.16216216216216217,2.5,1.5,W,W,W,W,W,W,W,L,L,W,1,1,0,0,0,0,0,0,0.0,0.0,1.0,1.0,-8.0
NH,0.07894736842105263,0.013513513513513514,0.07894736842105263,0.013513513513513514,0.3333333333333333,1.0,L,L,D,L,D,W,L,D,D,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.6666666666666666,-0.6666666666666666,1.0
NH,0.05263157894736842,0.14864864864864866,0.05263157894736842,0.14864864864864866,0.3333333333333333,1.8333333333333333,L,L,D,D,L,W,D,D,W,W,0,0,0,0,0,0,0,0,0.0,0.0,-1.5,-1.5,1.0
NH,0.06578947368421052,0.12162162162162163,0.06578947368421052,0.12162162162162163,1.3333333333333333,1.3333333333333333,L,W,D,W,D,W,D,L,W,D,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8.0
NH,0.06578947368421052,0.12162162162162163,0.06578947368421052,0.12162162162162163,1.1666666666666667,1.1666666666666667,L,L,D,W,W,W,L,D,W,L,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-14.0
NH,0.10526315789473684,0.05405405405405406,0.10526315789473684,0.05405405405405406,1.0,1.6666666666666667,D,W,D,L,D,W,L,D,W,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.6666666666666666,-0.6666666666666666,2.0
H,0.06578947368421052,0.08108108108108109,0.06578947368421052,0.08108108108108109,1.0,1.5,W,D,D,D,L,L,W,W,L,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.5,-0.5,-16.0
NH,0.17105263157894737,0.05405405405405406,0.17105263157894737,0.05405405405405406,1.7142857142857142,1.4285714285714286,D,W,D,D,W,L,W,W,D,W,0,0,0,0,0,0,0,0,0.0,0.0,0.2857142857142857,-0.14285714285714285,7.0
H,0.07894736842105263,0.08108108108108109,0.07894736842105263,0.08108108108108109,1.1428571428571428,0.5714285714285714,D,L,L,D,W,L,L,D,L,L,0,0,0,0,0,0,0,0,0.0,0.0,0.5714285714285714,0.5714285714285714,-14.0
H,0.06578947368421052,0.0945945945945946,0.06578947368421052,0.0945945945945946,1.8571428571428572,0.2857142857142857,W,W,L,D,W,L,L,D,D,L,0,0,0,0,0,0,0,0,0.0,0.0,1.5714285714285714,1.1428571428571428,-14.0
NH,0.10526315789473684,0.12162162162162163,0.10526315789473684,0.12162162162162163,0.2857142857142857,1.0,L,L,L,D,L,W,L,L,W,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.7142857142857143,-0.7142857142857143,17.0
H,0.14473684210526316,0.06756756756756757,0.14473684210526316,0.06756756756756757,0.8571428571428571,1.2857142857142858,L,D,W,D,L,D,L,W,D,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.42857142857142855,-0.42857142857142855,-7.0
H,0.07894736842105263,0.06756756756756757,0.07894736842105263,0.06756756756756757,0.42857142857142855,1.0,D,L,L,D,D,W,L,D,W,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.5714285714285714,-0.5714285714285714,4.0
H,0.06578947368421052,0.10810810810810811,0.06578947368421052,0.10810810810810811,1.2857142857142858,2.142857142857143,W,W,D,D,D,L,W,W,W,W,0,0,0,0,1,0,0,0,0.0,0.0,-0.8571428571428571,-0.42857142857142855,-1.0
NH,0.15789473684210525,0.13513513513513514,0.15789473684210525,0.13513513513513514,1.7142857142857142,1.1428571428571428,W,W,W,L,L,D,W,L,D,W,0,0,0,0,0,0,0,0,0.0,0.0,0.5714285714285714,0.14285714285714285,-7.0
NH,0.013157894736842105,0.0945945945945946,0.013157894736842105,0.0945945945945946,1.2857142857142858,1.2857142857142858,W,W,L,D,D,L,L,W,W,L,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2857142857142857,-1.0
NH,0.10526315789473684,0.13513513513513514,0.10526315789473684,0.13513513513513514,1.1428571428571428,1.2857142857142858,W,D,W,L,D,D,W,D,L,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.14285714285714285,0.0,3.0
NH,0.07894736842105263,0.10810810810810811,0.07894736842105263,0.10810810810810811,0.5,0.75,L,L,L,D,L,W,D,L,L,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.25,-0.5,5.0
NH,0.07894736842105263,0.013513513513513514,0.07894736842105263,0.013513513513513514,0.875,1.125,L,W,L,D,W,L,W,W,L,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.25,0.0,-8.0
NH,0.13157894736842105,0.1891891891891892,0.13157894736842105,0.1891891891891892,1.0,1.125,D,W,L,L,W,W,L,D,W,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.125,-0.125,-7.0
H,0.11842105263157894,0.13513513513513514,0.11842105263157894,0.13513513513513514,1.5,1.0,W,L,L,W,W,L,W,D,W,L,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.25,8.0
H,0.18421052631578946,0.13513513513513514,0.18421052631578946,0.13513513513513514,1.875,0.375,L,L,W,W,W,D,L,L,L,D,1,0,0,0,0,0,0,0,0.0,0.0,1.5,0.875,-15.0
NH,0.14473684210526316,0.20270270270270271,0.14473684210526316,0.20270270270270271,1.125,1.5,D,D,W,L,D,L,D,W,D,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.375,0.0,6.0
NH,0.11842105263157894,0.1891891891891892,0.11842105263157894,0.1891891891891892,0.25,1.625,L,L,L,D,D,D,W,W,W,L,0,0,0,0,0,0,0,0,0.0,0.0,-1.375,-1.0,9.0
H,0.09210526315789473,0.10810810810810811,0.09210526315789473,0.10810810810810811,1.625,2.0,W,L,W,W,D,W,W,W,L,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.375,0.0,-1.0
NH,0.14473684210526316,0.12162162162162163,0.14473684210526316,0.12162162162162163,1.5,1.375,W,D,W,D,L,W,D,L,L,D,0,0,0,0,0,0,0,0,0.0,0.0,0.125,0.375,3.0
NH,0.09210526315789473,0.12162162162162163,0.09210526315789473,0.12162162162162163,1.125,1.5,L,D,L,W,D,W,W,W,D,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.375,-0.75,13.0
H,0.17105263157894737,0.0945945945945946,0.17105263157894737,0.0945945945945946,0.8888888888888888,0.4444444444444444,L,D,W,L,L,L,L,L,L,D,0,0,0,0,0,0,0,0,0.0,0.0,0.4444444444444444,0.3333333333333333,-17.0
NH,0.11842105263157894,0.21621621621621623,0.11842105263157894,0.21621621621621623,1.6666666666666667,1.5555555555555556,W,W,L,L,W,D,D,W,W,W,0,0,0,0,1,0,0,0,0.0,0.0,0.1111111111111111,-0.2222222222222222,7.0
NH,0.15789473684210525,0.10810810810810811,0.15789473684210525,0.10810810810810811,1.4444444444444444,1.7777777777777777,D,W,D,W,D,L,W,W,W,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.3333333333333333,0.0,1.0
H,0.19736842105263158,0.0945945945945946,0.19736842105263158,0.0945945945945946,2.0,0.8888888888888888,W,L,L,W,W,D,L,W,L,D,0,0,0,0,0,0,0,0,0.0,0.0,1.1111111111111112,0.4444444444444444,-6.0
NH,0.19736842105263158,0.2702702702702703,0.19736842105263158,0.2702702702702703,1.3333333333333333,1.6666666666666667,W,W,L,D,W,W,L,D,W,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.3333333333333333,0.2222222222222222,-4.0
NH,0.13157894736842105,0.14864864864864866,0.13157894736842105,0.14864864864864866,1.4444444444444444,1.3333333333333333,D,W,W,W,D,D,W,D,L,L,0,0,0,0,0,0,0,0,0.0,0.0,0.1111111111111111,0.6666666666666666,-2.0
NH,0.02631578947368421,0.0945945945945946,0.02631578947368421,0.0945945945945946,1.1111111111111112,1.7777777777777777,D,L,W,W,L,W,W,L,W,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.6666666666666666,-0.5555555555555556,12.0
H,0.17105263157894737,0.14864864864864866,0.17105263157894737,0.14864864864864866,0.8888888888888888,0.3333333333333333,L,L,W,D,W,D,L,L,L,D,0,0,0,0,0,0,0,0,0.0,0.0,0.5555555555555556,0.5555555555555556,-10.0
H,0.15789473684210525,0.17567567567567569,0.15789473684210525,0.17567567567567569,0.3333333333333333,1.0,L,D,L,L,L,L,D,D,W,L,0,0,1,0,0,0,0,0,0.0,0.0,-0.6666666666666666,-0.4444444444444444,0.0
NH,0.11842105263157894,0.12162162162162163,0.11842105263157894,0.12162162162162163,1.1111111111111112,1.0,D,L,D,L,W,W,W,D,L,L,0,0,0,0,0,0,0,0,0.0,0.0,0.1111111111111111,-0.2222222222222222,2.0
H,0.11842105263157894,0.16216216216216217,0.11842105263157894,0.16216216216216217,1.9,1.3,W,W,W,L,W,L,D,W,D,W,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.4,-2.0
NH,0.10526315789473684,0.12162162162162163,0.10526315789473684,0.12162162162162163,0.4,1.0,L,L,L,L,L,L,D,L,D,L,0,0,1,1,0,0,0,0,0.0,0.0,-0.6,-0.2,3.0
H,0.27631578947368424,0.13513513513513514,0.27631578947368424,0.13513513513513514,1.6,1.5,D,W,L,D,W,L,W,W,L,L,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,-6.0
NH,0.17105263157894737,0.1891891891891892,0.17105263157894737,0.1891891891891892,0.9,1.1,L,L,D,D,W,W,L,L,W,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.2,-0.2,8.0
NH,0.11842105263157894,0.02702702702702703,0.11842105263157894,0.02702702702702703,1.2,1.0,W,W,W,D,L,L,D,L,W,W,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.3,-4.0
H,0.23684210526315788,0.20270270270270271,0.23684210526315788,0.20270270270270271,1.7,1.1,W,D,D,W,W,W,L,D,W,L,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.4,10.0
NH,0.10526315789473684,0.13513513513513514,0.10526315789473684,0.13513513513513514,0.8,1.4,L,D,L,W,L,D,D,W,W,W,0,0,0,0,1,0,0,0,0.0,0.0,-0.6,-0.7,7.0
NH,0.15789473684210525,0.22972972972972974,0.15789473684210525,0.22972972972972974,1.3,1.3,D,D,W,D,L,D,W,W,L,D,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.2,-4.0
NH,0.10526315789473684,0.2702702702702703,0.10526315789473684,0.2702702702702703,1.9,2.1,W,L,W,W,W,W,W,L,L,W,1,0,0,0,0,0,0,0,0.0,0.0,-0.2,0.3,3.0
H,0.18421052631578946,0.24324324324324326,0.18421052631578946,0.24324324324324326,0.3,0.6,L,D,L,L,L,W,L,D,L,L,0,0,1,0,0,0,0,0,0.0,0.0,-0.3,-0.3,2.0
NH,0.19736842105263158,0.17567567567567569,0.19736842105263158,0.17567567567567569,1.0,1.2727272727272727,L,W,L,D,W,D,D,D,W,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.2727272727272727,0.0,-3.0
NH,0.17105263157894737,0.10810810810810811,0.17105263157894737,0.10810810810810811,1.3636363636363635,1.8181818181818181,L,L,W,W,L,D,W,L,W,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.45454545454545453,-0.36363636363636365,12.0
H,0.27631578947368424,0.1891891891891892,0.27631578947368424,0.1891891891891892,2.0,0.8181818181818182,D,W,W,L,L,L,L,L,D,D,0,0,0,0,0,0,0,0,0.0,0.0,1.1818181818181819,0.45454545454545453,-15.0
NH,0.2631578947368421,0.14864864864864866,0.2631578947368421,0.14864864864864866,0.5454545454545454,1.0909090909090908,L,W,L,D,L,L,W,W,W,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.5454545454545454,-0.5454545454545454,5.0
NH,0.13157894736842105,0.13513513513513514,0.13157894736842105,0.13513513513513514,1.1818181818181819,2.0,W,L,D,L,D,W,W,W,W,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.8181818181818182,-0.6363636363636364,10.0
H,0.06578947368421052,0.25675675675675674,0.06578947368421052,0.25675675675675674,1.1818181818181819,1.8181818181818181,W,L,D,L,W,W,W,D,D,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.6363636363636364,-0.36363636363636365,6.0
NH,0.18421052631578946,0.28378378378378377,0.18421052631578946,0.28378378378378377,1.2727272727272727,1.7272727272727273,W,W,L,L,W,W,D,W,L,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.45454545454545453,0.09090909090909091,-2.0
H,0.19736842105263158,0.1891891891891892,0.19736842105263158,0.1891891891891892,1.1818181818181819,0.5454545454545454,L,L,D,W,D,W,L,D,L,L,0,0,0,0,0,0,0,0,0.0,0.0,0.6363636363636364,0.09090909090909091,-13.0
H,0.25,0.17567567567567569,0.25,0.17567567567567569,1.2727272727272727,0.7272727272727273,D,D,W,W,L,L,L,D,L,W,0,0,0,0,0,0,0,0,0.0,0.0,0.5454545454545454,0.36363636363636365,-1.0
H,0.13157894736842105,0.13513513513513514,0.13157894736842105,0.13513513513513514,1.5454545454545454,0.36363636363636365,W,D,D,W,W,L,L,L,L,L,0,0,0,0,0,0,1,1,0.0,0.0,1.1818181818181819,1.0,-16.0
NH,0.17105263157894737,0.2702702702702703,0.17105263157894737,0.2702702702702703,0.6666666666666666,0.5833333333333334,L,L,L,D,L,D,L,W,L,D,0,0,0,0,0,0,0,0,0.0,0.0,0.08333333333333333,-0.3333333333333333,-9.0
H,0.3026315789473684,0.0945945945945946,0.3026315789473684,0.0945945945945946,1.8333333333333333,1.3333333333333333,W,W,D,W,L,W,W,L,D,L,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.25,-5.0
H,0.13157894736842105,0.21621621621621623,0.13157894736842105,0.21621621621621623,1.75,1.1666666666666667,D,D,W,L,W,L,W,W,L,L,0,0,0,0,0,0,0,0,0.0,0.0,0.5833333333333334,0.16666666666666666,-4.0
H,0.19736842105263158,0.13513513513513514,0.19736842105263158,0.13513513513513514,0.75,1.0833333333333333,L,L,L,L,D,L,W,L,D,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.3333333333333333,-0.25,3.0
H,0.15789473684210525,0.21621621621621623,0.15789473684210525,0.21621621621621623,1.0833333333333333,0.9166666666666666,D,L,W,W,W,L,L,W,L,D,1,0,0,0,0,0,0,0,0.0,0.0,0.16666666666666666,0.5,12.0
NH,0.18421052631578946,0.28378378378378377,0.18421052631578946,0.28378378378378377,0.5,1.4166666666666667,L,W,L,D,L,W,D,D,W,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.9166666666666666,-0.5833333333333334,12.0
NH,0.2631578947368421,0.28378378378378377,0.2631578947368421,0.28378378378378377,1.6666666666666667,1.3333333333333333,L,W,W,D,D,W,L,L,D,W,0,0,0,0,0,0,0,0,0.0,0.0,0.3333333333333333,0.08333333333333333,4.0
NH,0.14473684210526316,0.17567567567567569,0.14473684210526316,0.17567567567567569,2.0833333333333335,1.6666666666666667,W,W,W,W,W,W,W,D,D,W,1,1,0,0,0,0,0,0,0.0,0.0,0.4166666666666667,0.3333333333333333,3.0
NH,0.13157894736842105,0.3108108108108108,0.13157894736842105,0.3108108108108108,0.3333333333333333,2.0833333333333335,L,L,L,L,L,W,D,W,W,L,0,0,1,1,0,0,0,0,0.0,0.0,-1.75,-0.8333333333333334,15.0
NH,0.18421052631578946,0.17567567567567569,0.18421052631578946,0.17567567567567569,1.4166666666666667,1.3333333333333333,W,D,D,D,W,D,L,L,W,W,0,0,0,0,0,0,0,0,0.0,0.0,0.08333333333333333,0.16666666666666666,-14.0
H,0.25,0.20270270270270271,0.25,0.20270270270270271,0.8461538461538461,0.9230769230769231,L,L,L,W,L,W,L,L,L,L,0,0,0,0,0,0,1,0,0.0,0.0,-0.07692307692307693,0.0,-17.0
H,0.3026315789473684,0.13513513513513514,0.3026315789473684,0.13513513513513514,1.3076923076923077,0.38461538461538464,D,W,L,L,D,D,L,L,L,L,0,0,0,0,0,0,1,0,0.0,0.0,0.9230769230769231,0.3076923076923077,-11.0
NH,0.3157894736842105,0.21621621621621623,0.3157894736842105,0.21621621621621623,2.0,1.3076923076923077,D,W,D,W,W,L,W,D,D,D,0,0,0,0,0,0,0,0,0.0,0.0,0.6923076923076923,0.38461538461538464,-1.0
NH,0.2631578947368421,0.32432432432432434,0.2631578947368421,0.32432432432432434,0.7692307692307693,1.9230769230769231,W,D,L,W,L,W,W,W,D,W,0,0,0,0,0,0,0,0,0.0,0.0,-1.1538461538461537,-0.46153846153846156,6.0
NH,0.27631578947368424,0.16216216216216217,0.27631578947368424,0.16216216216216217,1.5384615384615385,1.2307692307692308,W,W,D,D,W,W,D,L,W,W,0,0,0,0,0,0,0,0,0.0,0.0,0.3076923076923077,0.07692307692307693,-5.0
NH,0.17105263157894737,0.1891891891891892,0.17105263157894737,0.1891891891891892,1.0,0.6153846153846154,L,L,W,L,D,L,L,L,L,D,0,0,0,0,0,0,0,0,0.0,0.0,0.38461538461538464,0.23076923076923078,6.0
NH,0.09210526315789473,0.13513513513513514,0.09210526315789473,0.13513513513513514,1.2307692307692308,1.8461538461538463,L,W,W,L,D,W,D,D,W,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.6153846153846154,-0.07692307692307693,11.0
H,0.25,0.16216216216216217,0.25,0.16216216216216217,1.0769230769230769,2.0,L,L,W,W,L,D,W,W,W,W,0,0,0,0,1,0,0,0,0.0,0.0,-0.9230769230769231,-0.5384615384615384,5.0
H,0.18421052631578946,0.28378378378378377,0.18421052631578946,0.28378378378378377,1.6153846153846154,1.6153846153846154,D,W,W,D,D,D,L,W,W,D,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.07692307692307693,-9.0
NH,0.17105263157894737,0.20270270270270271,0.17105263157894737,0.20270270270270271,1.4615384615384615,0.46153846153846156,W,D,L,L,W,L,L,W,L,D,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.23076923076923078,-2.0
NH,0.15789473684210525,0.10810810810810811,0.15789473684210525,0.10810810810810811,0.35714285714285715,1.1428571428571428,L,D,L,L,L,L,L,W,W,L,0,0,1,0,0,0,0,0,0.0,0.0,-0.7857142857142857,-0.35714285714285715,1.0
NH,0.2236842105263158,0.36486486486486486,0.2236842105263158,0.36486486486486486,0.6428571428571429,1.4285714285714286,D,L,L,L,L,W,D,W,L,L,0,0,1,0,0,0,0,0,0.0,0.0,-0.7857142857142857,-0.42857142857142855,2.0
H,0.17105263157894737,0.2702702702702703,0.17105263157894737,0.2702702702702703,1.3571428571428572,0.7142857142857143,L,W,D,L,L,L,W,D,L,W,0,0,0,0,0,0,0,0,0.0,0.0,0.6428571428571429,-0.21428571428571427,0.0
NH,0.32894736842105265,0.13513513513513514,0.32894736842105265,0.13513513513513514,2.0,1.9285714285714286,W,W,W,W,D,W,W,D,D,W,0,0,0,0,0,0,0,0,0.0,0.0,0.07142857142857142,0.14285714285714285,6.0
H,0.32894736842105265,0.28378378378378377,0.32894736842105265,0.28378378378378377,1.8571428571428572,1.4285714285714286,L,D,W,D,W,L,W,W,D,D,0,0,0,0,0,0,0,0,0.0,0.0,0.42857142857142855,0.0,-5.0
H,0.2236842105263158,0.1891891891891892,0.2236842105263158,0.1891891891891892,0.6428571428571429,1.3571428571428572,W,L,L,W,L,W,W,D,L,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.7142857142857143,-0.2857142857142857,7.0
H,0.2236842105263158,0.20270270270270271,0.2236842105263158,0.20270270270270271,1.4285714285714286,1.0,W,L,W,D,D,D,L,L,W,L,0,0,0,0,0,0,0,0,0.0,0.0,0.42857142857142855,0.2857142857142857,-11.0
NH,0.21052631578947367,0.20270270270270271,0.21052631578947367,0.20270270270270271,0.8571428571428571,1.8571428571428572,L,W,L,L,L,L,D,W,W,W,0,0,1,0,1,0,0,0,0.0,0.0,-1.0,-0.5,13.0
NH,0.23684210526315788,0.2702702702702703,0.23684210526315788,0.2702702702702703,1.7142857142857142,1.0,W,D,W,W,D,W,L,L,L,W,0,0,0,0,0,0,0,0,0.0,0.0,0.7142857142857143,0.35714285714285715,1.0
NH,0.2894736842105263,0.28378378378378377,0.2894736842105263,0.28378378378378377,1.5,1.2142857142857142,L,D,L,W,W,W,L,L,W,W,0,0,0,0,0,0,0,0,0.0,0.0,0.2857142857142857,-0.14285714285714285,1.0
H,0.21052631578947367,0.22972972972972974,0.21052631578947367,0.22972972972972974,1.8,0.8,D,L,D,W,W,W,W,L,L,W,0,0,0,0,0,0,0,0,0.0,0.0,1.0,-0.06666666666666667,-15.0
NH,0.2631578947368421,0.2702702702702703,0.2631578947368421,0.2702702702702703,1.0,0.6666666666666666,D,W,L,L,L,D,D,L,L,L,0,0,1,0,0,0,1,0,0.0,0.0,0.3333333333333333,0.13333333333333333,-8.0
NH,0.13157894736842105,0.3108108108108108,0.13157894736842105,0.3108108108108108,1.8666666666666667,1.4666666666666666,D,W,W,D,D,D,L,D,L,W,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.26666666666666666,-5.0
NH,0.2894736842105263,0.20270270270270271,0.2894736842105263,0.20270270270270271,1.3333333333333333,0.3333333333333333,L,L,W,W,D,L,L,D,L,L,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.4,-10.0
